user_id,cluster
16B2D4404B1324F6ED14C4E3982459CD,1
16B8A2BABB9A15C211F848E6006D4AD1,0
16B8DBD632981DFEC1BD181582464995,1
16B98C0ED3D8A604CDF111F610E16734,3
16BC7755A1609D1A4E7E862E70F87C5D,0
16BC89F59A5C19C51E67E50B4960AF33,0
16BE6051F911C27669BFA32F74CB1A72,1
16BEA449CEB893027DAA1E5DAB01780C,1
16BEF7EF71E93ADB45CAE01ADB80B363,1
16C190EF424D5EE5EF243C60419F34E4,3
16C495CF242B75D8B378A5EB90861CDC,0
16C518CBEAC3703E4C3B1918D468E01F,0
16C810F774DCF14F7B6CC3AD5996DE34,0
16CA9B17D420069E488114D7C776F500,1
16CAC62D63E63978593ADCD839A84CBE,3
16D1B22D6C08D7B1CA9FEEE19C3BE0BB,1
16D2DFC3A7733A9272F9665190452F8D,1
16D4431D86F7DE5C2C32528B7F88386D,0
16D563A9FACA9FA1AB0455896566C3B1,1
16D7A90C3AAD1106A2E61E9F2A681D5B,0
16D8F22FBC081AADD6870114DC842870,1
16DCC3C614AF686D2C7D0787826E5AC6,1
16DF4202E73DDF0484E60B20512E9F1F,1
16DF95CBA4812D1BC7160BA451158ABF,1
16E12A4268ABEECE0F1E81AF5EB41C73,1
16E4B175FE62D3B0DAD8AB25385C3792,3
16E69B9E23FEEB09C23989163D925C63,1
16E8CC8DC69262121AD9434CE3DB6417,0
16E8E451EB80E9B45F3DB5AA11D4C891,3
16E9835B4AD2DFC683CF061B87971AF0,0
16ED9F4B312659618CD0AD896305EAD2,1
16EDB0C434795CE382AFCD500D22D335,0
16EDD2ED5EC53D58CB12C01F63B22AA3,0
16EDDFE68552BA86CEDC916FCE6F35C8,0
16EF6B0B3290617576716FBBD2FF61EB,3
16F14F2FC4C67FFC025E6A9588131DBD,0
16F26BA44BB639E4FB56429222D67963,1
16F2D477AEB6031B4C0463A5E19A7F1D,0
16F4B52F5CFFAD0F399A685B8D39829B,0
16F78B1F9FB7C908C394A5B79B0C67A2,3
16F7CCCD07A0EA89B5240A2155B0EB67,0
16F7E137F3F1F23D541C67708A427650,0
16FCD4A9F83907D75F1960E7B92A6200,1
16FDE08AC5B03CF121A496DC5F6A2963,0
16FED6386CF23C78F8730686B2FBA79D,0
16FF4E7DB03BC1649A0BFC83DD9EC4BF,3
1700F7FA661C09AE6615A6F7C48DB1B0,1
1701B7B099CB21D65EE08CE921428BB0,0
17054B9ED05B444A456D20C0C9B178C5,0
1706106DCBCD3A5E68F8241E6EA4968E,0
170657337DF766500EF10FF4F936F0F7,0
1707F1AB68FD70CD809F5D68905987F5,0
1709C65AE917FF4EED4FDABA730FBFE9,1
170CE90C2CE6F414C3FFBAD7939318F7,3
170D151F4F0330435FEBA2DA0D0AA0BD,1
17151CD158B6519A73946941DB005D00,0
1717E184ECD8DBB387B144559F52A917,1
17191E65995B7E3CC0CAC19F482706E5,1
171AAB88CD8CFBE0F66125C084EB88E9,1
171AB95C9BE9B3F12AC828433DB19E7B,0
171BEFAB5C66CB010F22DBA6A92643C4,1
171E70FB656A13DA48D3B097A0D9FCF8,1
171E804EBC106168E9B197AE3E652413,0
171ED3202786173D4D42AC5DFD37A0B6,0
171EDBBE77FDE4753F71C57935AE4D8B,0
171F3078D4BFB8C526157E2426215B49,1
171FCB0BB3443D68ED3CA86BB2608D91,1
172108F69C58CDECD1D28D46E4D7D265,0
172390F84995F664BC8860577762063F,1
1724884695D93EDBF2FA704CED0E98EF,1
172642EC7164EC41370881D3EDEE4082,0
17265894C77FCC1720E72FA104447F8A,3
1727D38A6D8677EEDF5BB26F8A639C71,0
17284DEE1DBA2DD0329719CF825050E0,0
172A03644D4D01235CEBDC079599595A,1
172AB9CB8F5D5B49838573842BB6CC9E,1
172DC97189BC21B5CFC50368F0594647,0
172EF34E412E1218ED646D405D52B0A0,1
172F25906DC25FE0707CC225ECB5F008,0
17306002D2C3C46D62F2966285CD2135,0
173369B56F7DA80240CE16A9910A0285,0
1733DCE94D45EFB5DCE4BB75E1890EE5,1
1734A4D35FB1B52E2E8FBA45C0A67CE3,1
1736595C4C02CD5D49599BF577D9ECFF,0
173B174D7B311D9EE986626B9C42B978,1
173B510D7060FCE9B1292292AE82C85A,0
173CE08C5E76FCE9B5865E61C0E0D81A,1
173E5303E82F539C90439242E8F3D210,1
174323DB2BC8601BB77B6393FCCC3A94,0
1744AA31C6FACE3AB3E6CAC47AD2CB20,1
1744B03121D3AD06E5F391743FDDD23A,0
1744B14409EBAFEF226630D75A0A3A14,1
174567B6E2560A2664C59342A0B546D8,1
174A76EA8879557B29E3473045BCD106,1
174ACC166086DC0CDC04902247F43759,3
174F1064981CC7E6787FC5CEDA4E1B34,0
1752307892093DDF2DE524043848F8A8,1
17538C0F0E0B975A835C5FE40E25C268,1
175413604F29B5BF348B433D0A82563F,1
17547B61D297CE9D7FEF4A9DB411C74C,3
1756FCEA077923EEC6CCBE1C91D29896,0
17583CFBB79AE72AAE137D2CB0E28E8F,3
17597D82BDC5917548D90A7E4E5BB298,1
1759D456628A6307B6B483F29FA16848,1
1759E3E54A3CCDF0274A64CF33D49D48,1
175A54D40B7F2585BC33A2B18C773A1D,1
175B77EFEE4BEF8C36B1C730864F6DC6,3
175C91A03310B60CF9AE12090F6262F8,1
175D3D4090FDDDC4AE9C7CDBCC0D8E3E,0
176188B861F56568A8F692698C9301A6,1
1761AC9F201DBFAD1EEA3CE5BE0FC0B3,1
176326DD3CB71E096BC29136F937F984,1
176620F3D79D790D542B6C56C9585E7C,0
17669A79DD82F5AF6B6A828FD1053EBC,0
1769D2D398A96E00A3340C3E6412A131,1
176A9A5B6438589763636380BF9EAC67,3
176CA6BA6B641BA83ED50E24AC6BD9A0,0
17727A6EF1F85548153D6F03688F8BF4,0
177402E3450DADA4C8FFF6A3AF2B6FDB,0
1775487267913D99320EEADE73C08D62,0
1779EE38A0C3AF1A719D14E975A25266,0
177A27A5992FBBFD68EC4C88E4FF7CBE,1
177ED8719F1E7281D46BEB74F41EDBA8,1
1783763A21D095C16E29F89C42BB3E1A,1
17839C686BD6BE755FC0183C445658AE,0
1783D3FEF0929828872641A0506234F4,0
1785FC53A5D493A6DB84A2E37C3DCB6B,0
17885CA3A11B01BC1EB55436C685997C,0
17894D2245F781D5B377CD05282DB0D3,3
178E61EA71462C78C3AF1700790B1A6E,1
178F14D882326F7FA4C533BE598454DA,3
178F94C6FBFB371B5C3F05AD6F3EEB97,1
17928E2F413258A98F1711B6409A6123,1
1795D0877DF21396A708D92480B0A4DA,0
179EBDB0CD888BBD1976319B72CD29FF,0
179F888587AC2D86A6B0F8179DECFCAF,1
179FBE5ABE6ED44C52A0F5C4C936E2F7,0
17A1B83D96A491429695F5D57CAA14E3,0
17A40B4BC312484DDA3D795EFDBBA031,3
17A43D957C10E8BCF7A6D1C4CF1560ED,1
17A7705C0F4ECC569094A52979FBC714,1
17A83969070768C9BD6788B011686C37,1
17A9A1CF7BD4CA338AC9F6EE96CF3AFB,0
17A9A9C3E076E09AE68A4BA8A2F2D872,1
17AACA213BAFDE98C2090A26C5624950,1
17ABF4E5226AD6CEFB5F0EE24FC6C743,1
17ACB709BEB9E8EE0826F3A302009A84,1
17AFD7D5002FE488B6C1AB16531E3E6B,1
17B02DC561517DF3943C9C1BA0235D7B,3
17B41619D9CD1029B64F9744B2CF879D,1
17B5B07B630F80709F15164F159C964D,0
17B62A239965F0C8B09D200FCBD76CD3,3
17BA042B8FC9DE6C2300B504A1295E92,0
17BAE07DA06745033671854B07B65C79,1
17BB51B8B1A32534585E69BB276FA012,1
17BB9F2D2C2A9189C1125AECED01A156,1
17BBCAFDDBD6AF7A9B903AEEF067B73A,1
17BC50B2497DC272FEA4127EEB84505E,3
17BE0BEB2C1477E79B3160DE48F4E555,1
17BEBBED3058BCA43EA768A37F65C598,3
17C11D48B73DAF916BC6AD9A118B3ABB,0
17C13182F805158049AD717D6A469EAA,1
17C1EBF2E1D47F9091E4919A3E3FE869,0
17C2952454DFF42DE18D818C3CBE8485,0
17C41F597630A8DCDE8A045CFBAB609E,1
17C46B010412AA9FD646917A49217195,1
17C6327A1C36A92E264048D0DE20D896,3
17C68D81E87EDC4BF83C4C56350F49FB,1
17D5E2E33ACCFE53B57D366410031B5E,1
17D8666709389150DA605317D96CEFC1,0
17D8FDF9330EA049F996F509F439E0D4,1
17D9C2AD047D3194ACBCD66816A52627,2
17DB8D91E4CE0833ECDC479434C45E12,1
17DF010AF2B62D6C01D28F5CA69E5C06,0
17E0E594303A38E46504658D91EB8FC6,1
17E151375AF64D6784F88DDF417299CB,1
17E2E0A2DD0A29CA52109223FBC4D8AC,0
17E412DB1E758F5F0AB8DF9158A5D95B,3
17E8854D7B2E2F178BF4985E2E252528,0
17EABECF48042683195A93351996A312,0
17EB19A87FA25860EF8A94F0EF3A160F,0
17EF5296FE64D6FE9C261CDA67EB2BD8,3
17F0062E1BACB24DE98F414712B4AE35,0
17F1CC4B668325607655540B11823AE8,0
17F71F3EE4E3E3C9F49CD545A4CAAF2F,1
17F73990ADC30BC8E566AC63AFF6840C,0
17FA75251BC565505A69D3B1B9CFCC08,1
17FB67CC01F3966F31751D386C44BC57,1
1800052D7CC2BEAA0281DB5EBE707CFB,0
1802D2F872AF2D026AB9F337F55B0013,1
180403E936D3918448B1281AB36A0FA8,0
18058B8E4719064BC45FEA0AEBCB08A7,3
1805D50BF033BA11AE09721C946A97CD,0
180805704EFE2986F31CBB49CC0D4793,3
18084DF5538705F9CA7CEBB5D95E5E4D,0
180E8509670E33320F5FFB4EA1DBFE42,1
180F6679BFD6F1B59000CC276C0750F2,0
1810254614CB01D9F4389D600263C5D2,1
1812A897A74913DEE57A08BE87206586,1
181357F69CE60A5A59720B6D2CB4A3D0,0
1814CFC607FBA0813FC2E6FD20BA8E92,0
1814FBA63F4C60C6631CB23EBDA0F4B2,0
18150F401D6B8C117A0100C766BB74B8,1
18157923745AC4BD9366FB3DFA337167,1
181C5EEDF1AA9425951ABF0E5A7BDC9F,1
181DDD377BF7F19ACBAEEB079F4E6FEB,0
182357FD9DF85E3CE1BD07258C8DCA6C,0
18257301D787A4BD924E9AED99A1E8C2,0
18257EA44C74D1C99B78F6A27E8975FD,0
1828B727B529B109C67A8FD66C49043A,1
18291EAA86E86844EED899763E4A6E3A,3
182D2F4C598513741636B75BED19858E,0
182F1C46F11786D3624079CC55C709F5,1
183106DC55ADD9848305F2AF90E817D1,0
1832FF8E83292A9510E1E36836A9C55D,0
1833373AE5B4199A39E26157E1D40015,1
18361C763925BB38F988BBFBB6DCA6D2,1
1837A1904D008106FEFD610DDD797131,0
18387CD2881F9E40401750616FA47886,0
1838EE8E8B5639C6B40D09B4924FA7D5,1
18419DFF930F33B7427BD9EE4BC7D1C2,1
1845E4ABCCEF3217EDEA2E4E43A80DBE,1
18460987813DFBC383B5E6333BFE90FE,3
184706CD2512895BEE2CB95A13D3AAF8,3
18470DED694DF5A8DDE40C9348FA26DD,0
184764E32A8532507D1B1F2969CCE2EE,1
1847A685B99459E37B8B4A8728295715,0
1849021FB1622E4D7AFE174E32B930D0,1
184B12F8CF2E119557E4A21490923A43,3
184D961169087855B568E3DB1420175E,0
184DA9436D3DF84C7B9F53645C9142CF,1
184E20B9852B5F9DA4B933A9AC63539A,1
184EE76E356A9FBBB2A6091B6A2135D5,1
1852782FFDADD8D9750F139AF447C8DE,1
18534E51A4C15902F952241231ED7B54,0
1853A3B91F506E7CD3934977339E03BA,1
1853D032AD2E48342B7059AA8C12F20D,0
185550BA4C8CE431326442E464DFDBF1,1
18569C37433AEA2F81E48F8D5B32C47F,1
1857373A2F64DEC09FA9F3416035C8B4,1
1858EC30866199795049411916245DEE,1
185CFDDA9CF1E18841D7EF296750A1D0,3
185FFF7A751F9A63F491BB4ACBFACE85,3
186106CB430013B537BCA8D6AA85AB6E,0
186375585A5EB75641B02F5B2EC0547D,0
1865FF2AE22E42C0EBC8440555DFA895,1
18666233BD7D83E71D3C19472533AC0B,3
18699D3A242DD253626127B4FEA36786,1
186CEDC85FA930867D7EA4BD0ACFF87E,1
186CF01ED83815CCA473F0E9D3A69B88,1
18706BCBEA87CCF814377645A8A5E5B0,1
187320AD61FD97BC879A36DC4DF4D6CF,1
18747CB68DE22787CB4E401EEE09DE0A,0
1875D7C751CB70445321DE91B4ABC67C,1
1875E4A6C58E7161BB728179DA7A7836,0
1877A7E79B5954A208FF00EA2C83C00E,0
187813F6D0A6E783E1EFD5127E37395A,3
1878DACE9C7E63D510174A1375A7BA6E,1
187B386816A65552DD2EA6D3B80B73AF,1
187B71D5DF9E35AEC92D0E3E39503872,1
187BEB37A634DFAC4B964F35CDABBE78,1
187C42BE37C2B3E6EC31B95BE2A8EA48,1
187D09BBF137E45A8EB2ED9ADAAD6825,1
187F906B050C4B4CE079C1E28FB283B2,1
18814705A7289A585A1C46AF5BF8E87A,1
1884C5FFF35E6A6F3ACE8687C836E7F8,1
188846B1CB9EC4121879A03C3EB0CA5C,3
188854814C1FE0660CF1A73CF489EA9F,1
188AC51FEBDD02318E098549FD52D65F,1
188D134AB3794407F24EC5BD2EE1D2E9,1
1891A5269DC9F774A2F3005057259CBB,1
1894961985B5EF6ED9D7C885C1577DFA,3
1894EB44361E4636C64CE4D7A02C135E,1
18996F214D6E2D4E77718DFE7A5C1E23,0
189C88E2A2760C5DC32BD1D220D63778,0
189D36BCD814111363927FF90CC9C2D2,0
18A23CB99FE3283ADFA6F809DF8F6931,1
18A2B0C7278A68FBA413DDF96C0B17FC,0
18A49B6EED1342A401952DF2D89F1B68,0
18A5925F8447775FDE1EDC26CF51836D,1
18A769A0DD84B332E66E0E786AB3D5F2,0
18A8D6A68AFBA5E3554934C670E27AF4,0
18AAB9A7B9BFE9BFC01DBF67A8E18621,0
18ADACE3AB299233AE851BC5B548ABE1,3
18B06BCA4763002F7C245C8AD8AB85C0,1
18B143F5C2F22D94640476F19B5BCF34,0
18B1EDEB1CF71198FE413E96BE27C53A,1
18B3C299C38A6FA7C7B0E7178F4D2460,0
18B4FC943C4AE12083F27EC0261FA924,0
18B51F4403EC8B9F9CB02944A1243C53,1
18B8F677B19E9ED9FE8345C5F900A9EB,3
18B97E5D51C8BB36B29EB7AD836F6241,0
18BB2E58D640A4004552B169D7A1AC92,0
18BC57E51CD5FDE966FAA321EEBF2B8A,1
18BF909E9FDC63091374EEC708B81D35,0
18C3127C7D996FCDEA3B39CD0F442E93,1
18C3E486E923F8A4A96B207B90781D0C,1
18C53D1924650A4199E6A606D56455F8,0
18C5FA95176D818ADCDBF6D91C9F4495,1
18C62519A08684D2AE956B48FE8DBD4D,1
18C74919155E444B8E45AA94B72151E5,1
18C758D2B772660B443EA3B635106A66,1
18C788456B48CA5B2EC7B210A9059332,1
18C88FB7564CC395D21B2B031469535C,1
18CC06EDDF17B718E5E78B2131475B78,1
18CD9A29B015C20D919A4EECF2B7EB9A,1
18CDAB8413B1A4AF11C4F819C45720A2,0
18CF5D9A7359AA53827183D017095DB4,1
18CFFB1A4057E3432CEA89E7018CC5C0,3
18D82AF648A7890F92A09D6122A3D2AB,0
18DA19C1325555FCA73EEF662DFA511A,0
18DB1B3CA4D821BE08AC206DE5D2751F,0
18DC86EC495B688F8E6430A47449085E,1
18DCD5DF1F25F327A05F7815BACB345F,0
18DEDBE1EDABED506C7C7EB405B0DB40,2
18DF83E2353DAF0282FA64EE8B5A673A,0
18E0B2017FDFDE8D0674E2AF1FC0C87B,1
18E23049A6E43B6B13778E35941BFD5A,1
18E4BEAD6ABC84D563964842A36E52D3,3
18E6BE6BE80D4076F001E82886FA0A52,1
18E742304F104EA05F367CB53BEAD1C1,1
18E793312C156F319937CDDCC014BADA,1
18E83AD8C1E3A4A19AE42A18925437E7,1
18EC3B8EABED4EECD43B97103569603C,1
18ECAF3C284BA28EE19CF17BDECFEF45,3
18EF9DF77577F6D75794B0ED59647111,1
18F11D5617B98C4F600E5C427E0461BE,1
18F30F8E20B46D1CA78A3C4AB1722FA7,1
18F3BB6967586948984A0D8741302F0F,3
18F4A43A8BE98AFD423B74DA328385FA,0
18F66C2C521267CB1B95E62485328A4A,1
18F6E7CA18F5B523D2E9ADD4DA5F3F5F,1
18F724DECDD67C2E05C9A3AC45BD7999,0
18F72888D3875CC4D842F14B086B0234,1
18FA1C9AADED1577B6A693D429193FED,0
18FB9D49F16A1DC8518DCE2E5DFEF12E,0
1904C5D354828798A521C71A0A208720,3
1909819B3CEDD6C1574EF33AF99E6EDE,0
190AF1097F184FD301B0767F07342FB2,0
190DAEFB3DF950EFFEF10520B4A74A10,0
190E235CE2DDBE508451B8989DC11A9D,1
1911F88FFD3F22BE30C45A801F1CE470,1
19131110800B84DC7C9E795C3753823C,1
1913C290F863C7E4E555BD2997BB5313,1
191517DD110AF6F10439058FD139BDAD,3
191609A478FBAC5968C3D8325A569BC0,1
191614E65BB31238BC28A823F10F789F,0
191741A4A3C2979D159CCCD4BFB2E901,0
19174F43082BFE1E26A85C260D4DB727,1
191874726AD2F817DA9C545C01BD2F0A,1
191A45AA5D2916E5360C87C6FE3B3C88,1
191AAD225E2016812B2DB4E9C321615A,3
191C7B29EB022B1EA40F68BDC7128B22,1
191D0F33A5308AF4DDCF424DA9E290BB,3
1920E342BEEE0ADE48316AEE13E91AFF,0
1924E13C7A4D4F118B7642D1D860DF52,0
19289751C20D397F6C9CAEA197027AD4,3
192C4E175FD7B67EADF3BC26482EC76B,0
192ECF1CCD6807CA40C65826AD08D182,0
1931D6D77B7C3D76BEF344A799DA7BB4,1
193226BF92331019A3C6B3CC2EA1F6CD,3
193244801EB713E4F526CE37ACD2BFC3,0
19341F2BFE175FC842D3BECE93D906FA,0
1938E3AD9F6454E296803D3E8FB8AF91,1
1938E8590DC73A411BC95AF4E8A5F083,0
193CDCB70AB4E4E4789503B8DD098E72,1
193E7CD5870EF28B57AB9541575A54C9,1
193FB2FD66F2C60F0F5A74BF0791220B,3
1940B6C6C18BC177A438BD81703E0D22,3
19422AAD509AB46033162BE71599F04C,1
19431DAC8BB4F5F2970AF1E66E98E6DB,1
1944810EDC1D6DF2AE3764C4DB15E424,0
1946945B502AD01F2D57760D1F6C5315,3
194719A424BAE577BA61FFF3A904A1FD,0
194720BE9443A9A21B87C8054755DF32,1
194AE74FC8B7C8A1DF64A0079E280A37,0
194C0F105CA3E9F2AB53AEAAE1EDDAFD,1
194EC63C4473B0ACAAECD2306BB23CDA,1
194EF2198D7851B2FE40AE5ED35BA4A5,1
1957BEE46326E0424BB144FDF073E687,1
195847E985F91464E23DDFC65B7308F4,0
195A81DC5161B2D5265610939890E808,1
195B6BF6F17DA73B45982049041CDD01,1
195B7725FC16F500342D589634A917C1,0
195FCE2B172B20E7541BF92DA8D5F356,3
1962173015159D0339A2A4B4A4BEBA94,0
1962BC805E3C7DDB9E3F544E68E298A5,1
19637AE3296D249DDBF52CCDB223E99F,1
19675CD75DA1909A595813911A212686,0
19679C68C42035E47F59A2BFE0FAB2A3,1
19685EF7D0739FCE16E93CC29862E943,3
19689322083692D498C7A3CD7E92DBAA,3
1969689D1B58A1DD5F0BDA0468AAE412,3
196B2E18A1FF05085899CF636E933BBB,1
196BDFDE8587A52752773A29CF01E8EA,0
196E49F4994D59ADB94A34E3D345EA5F,3
1972F0D907B929E575F211E5299754F7,1
197388746CCE471DD531BC765681EDB8,1
19743DDB4A02424803BF9BE98F09F0BD,0
19744810873C5321FA4A2B9A761E2FEE,0
19744B0B0F16FB189E19E6B1D93D3AB5,0
1978110BFE7D290FA19B7107A14A78E9,3
1978650FFD03C3475037A05F5D459211,0
19788C3FE5B36D38497989EF4C68D1C1,1
1978E40FA7EF60E9324A3CD24CEC77AD,0
197BCD996802500C0E28786089E58872,1
19822747E93BAF503481F7C87CEC7FC5,3
19824A56FEBF5F8CA5EB430CB20DDCD1,0
19829B94452D2C8319F050C51980DA48,1
1982D5B43E6BD68302F4ADC2DC0A4F54,1
19848221E5AAD88270E57313F0AB6956,3
19856C6A34511DB31CE4D6EC8FAC880F,1
19890BAA3B9791C4D0364F0F063612A6,3
1989B6629D4A460873588F469CD25FF0,1
198C1EA1A1D4035A5F100DFB3D966067,0
198DF8F64D2572E993E38C684DAE80BC,0
198ED368F9B2190AE2E1AF264BF2B3C8,3
199101ABC85ABDA69191691BF2E670F5,1
19911B38B742E1D900793BBD9B8B838F,1
199322C6CE215A19F08C1DBFE71BEC5F,3
199369582C1623EFDD51D8B1CD9C0606,0
1995DF14E5292E7C651BB2591801A18C,1
1997EF23A9AE9B5E4CF6A13F22AF6064,3
1998AFF8688F36DA52A3666922E63340,1
199A73ACE83FE767C0B779E5E2D24B2B,1
199B00CEFB36846A87350EA78897FA40,0
199B58B283EB394478104568BD8F3A84,1
199D11D64CEB0D1D6C87F15E2459C43F,1
199E1B5D5ABA4D3E8DAC68B959861E0C,3
199E5525130A936E6730351337239B45,0
19A1C7ADB510131F0353A8C8046749BF,0
19A399B3E78D4E830D6A80153A3E13BC,3
19A54734E6C39CD6E739B8B08005A7E5,0
19A5558AD37A68C966D4B08D88285107,3
19A6357159AE0076E440E9AE46945009,1
19AAC6EB11AEBC3222803B3B8BD2EDB7,1
19AC2BC66114C89D090C2651FF14B8EF,0
19AC4628E4C87E58A629CF3994AF9583,0
19B0612D464D6FEBE81BAD84BA8031FC,0
19B1A6C1C9556DC448F6C22467D024DE,0
19B74DFA2712262E3A77470FA96D1BB6,1
19B7BB1D611A9DBBF36B390BE458A575,1
19B830485E0C951BC6910E2A46C471D7,1
19BFFB7B8544833A68063C557F9A2F93,1
19C1CB45514239E3C8ACA534B3D5E4D4,1
19C1DEDA0AF606B56F15780DA576D9AB,0
19C4EA531BDE4944726975CFD45B3D80,1
19C66D8ACDE5023CD0291788D14C0F88,1
19CE90B03BE5C9A92EE9D8CD19DA0D1F,1
19CF4D6E501D3EAE9261D5841033B606,1
19D0D525223A26C77F015357FDB2A3C7,1
19D3E194D8A853CFCACD1A2625769C90,1
19D4D431F06877CAFA2960B86BADF608,1
19D589C5096BB1833C1E03A24EDF11F8,0
19D73DCCAFDAB97CA53CE0B69C596789,3
19D85DD75DE27DC5869EB6258363BD83,3
19DA6C7407B69E346ED6EEEF6AD917C7,3
19DB06A9A494F2B51B1FDEE49A988AED,1
19DB68F53C19D66CE955271B77C206C0,1
19DCC3FB2A2FAF8AFB61D3A8C126B997,1
19DCC771CADC0678DDE703CA9CD7A49C,1
19DD33310E1361D7EAC326E0975596D9,0
19DF7BDE3448FCD9D9E83CFF14A3BB3F,1
19E2E4EA2B575E945CBA1BA8B13B0B98,0
19E52E7F77FA3F4CDF85A8B0D6769132,0
19E5ABAC7C39C771AC75DF41ADD83511,0
19E75429B02C69356F8BBB8790F1E6AE,0
19EA5BD0E8D9CA3E93DBEDBB6BB1E968,0
19EA73F30BD71B49D01751274AB54E84,0
19EF83E8B7032795366074DD9B0A13A4,3
19EFE4F7F85D07E21AC23D2F2BEB3CDE,3
19F16CC8F565E5A362FB7FB3F66326B1,0
19F188818A64BEEDBDFD3BB95851AD61,3
19F5141995F52BF15EB59E446532F2D0,1
19F8BB655435EFB6656EA8F3C14F58DF,0
19F8CA644549B98FFED7F0ADB98684CA,0
19FD511A03813E6BE26AC93E41F3F523,1
19FF35D52C6D9AEAB2084DA8C4699FBD,0
1A02720884E9C5520EAB53DE58251F4A,1
1A030247E4C665D73A9966828C362725,0
1A045FEBB45601F613A85DABDDA7F849,3
1A04F55241ECE112603B193B9C0D183D,0
1A0543F9D21536881E9613AE6978AB2C,3
1A09BC571FF6B570BE99BE1AD54239F0,1
1A0AACC2406D101567030591427EF709,0
1A0C775FB27A3593A595DD0DF333128F,0
1A0D9BC2AC19527F928FCE1798290BFD,3
1A0E1524BB3F7F53802440249E9A4CF4,1
1A10DC52B9B8524F9A01EC17C3A2AE03,0
1A136F01499D30652C15AD4A5537ED18,1
1A13FEFA8CA7810AC88ACE87886D1C72,0
1A140FC8E5802158358CACE8839A02AC,1
1A14CB7A58A5DCB7D9D686FE09869D90,1
1A1555864862BE865282E01948B3CDBD,1
1A173A6F7E6A99514512C977A80B90BB,1
1A1BED1633F4BE51E7BB64E25CEFD97A,0
1A1DDD9298EC8BD2F21FFB0886E53B77,1
1A200EA6156F504F9FB84194E96DCEFE,3
1A21495192097B1797B84F77BFC88F2E,1
1A23AF035B9F5BB4ED02F6B32C479AE8,1
1A242DB50A8BC8DFB7807696FD056686,0
1A24E16FDAFE91286617118CD79F9ADD,1
1A25510A9421CA448A3C60DBE82B843C,3
1A25802B0C18F46DE2869ADDCA1562D9,0
1A26587803E674C2E7057086AAD72057,0
1A2691EF1F5DB9B023318F2198EFD27D,3
1A27299DA8FF56B5FC74927199985785,0
1A29E19A8ADD014361A71A8B5FB943DB,1
1A2B4B128EA5443F2B722654D922400F,1
1A2C2AB92B6815F0F6C8B4101DA703B7,3
1A2D75C9C6DC3E8D4D3157466450223F,0
1A2EAACE1E292DB4B3A4A0FCFAF832B0,1
1A313416C89D9105FB9B7A47CD82ADAE,1
1A31C981305209D0C216013DADB9774C,1
1A31CBBA257EB291DBA1D5A531E67BF6,0
1A3947314D0A6C9EA419886397D8C816,1
1A3BEFF16512ADE91BC1EA080C94736E,0
1A3CAAE988118968531A9EFB8B36026F,0
1A413AF5E5BC0477B65EA702D66B5D16,0
1A426DD058D81B8AA396A8B30C0D3E3A,0
1A433FD833B1B7837E2DA56408F7886F,0
1A43DEEA4EAE8AEA71E5D73476AB5FE9,0
1A4769AB3CC6473FC4EB2D079B530892,0
1A47C027D278BCE340A24A9546548164,1
1A487B766B44D4B0ABFE3B1671C6CE70,1
1A491429CF41F64A08BB963553B20CEA,1
1A4C276BD8E6B03D6F2AABE0112789B0,1
1A4C8BDF901BA64FED57A66C90E86F86,1
1A4D76CDFDF82B835AC3E123F9E72393,1
1A506794D5F924362B70CBD763F149CF,0
1A51920CA034C3901FBB418B9BA9A678,1
1A522C6EF7BFFB38914A931B104457A4,3
1A522E60F677B026F6D6C9DDFD32BC4A,3
1A54B1DA6869C9F7A495FD0CF652A79B,1
1A5570CED53852DE197FBD58BEA9CED9,0
1A5AD0C08748906B8A7B5DA6871DB765,3
1A5B4334D1950514474BDFBDC8BBB341,0
1A5C11126C1518FCEC26ADC7ADA22DF6,0
1A5DBAC18ADF043B4AF582EDC78CB848,0
1A5E6589A09DA691367FBA109DE0C2AD,1
1A61727705E199590D75D3C16E6B96AB,0
1A62A677D0FAD7FD0AB14BD291E04464,0
1A6326015976937C7857AF2C9281E8BF,0
1A6402B45903AEA2AA727DF71199CA95,0
1A65A2F1990769B5BB760A12FF71603B,1
1A678FD72353E6EAD9693CAA1622C6A2,1
1A67EB1F731C45F3DB06E8C903D64565,3
1A6B25F83399FA010B3B5B88E93FFF86,1
1A6B3172F81540B1ED3AA2E10FE8FFF9,1
1A6EF1CEE934729D7A9711953C056D61,1
1A6FA00AA23BA3D609112C3676740EDE,1
1A74054CF629A91D9F3FF8E423BA552B,0
1A7425AA858ACAB58D595580F9495D6F,0
1A766661FDB97BD0D522ABF7580C91F2,1
1A7AC8C472CFD6FE6A4423C9306179B5,1
1A7AD8CBB2F2C000F3E48A89ECFFF64E,1
1A7D6DDDB5DC5EC2E8E5C98FA88655F5,0
1A837F8783A87059ECD03B8EE25989F5,0
1A853189AE17C4AB9621E4424F19B79B,0
1A8C16E3489BEF73906725285879D267,1
1A8CC0793D3602B7FA6582B9574415D6,1
1A8CCDA3C9FDABC01BF262D8D804E68C,0
1A8CF9FA50A7120409C901AF3BCE6A4C,0
1A8E0D7D21D4679F6B3018EF557C5FBB,1
1A90FFAAC865AEC2BB9FAF183783476E,1
1A9220F95A43ED243604A53A39FDDA52,3
1A932BC4FC54A976BAF88B10F848C66F,0
